,lang_code,lang_name,project,url,dbname,site_name,closed
658,ps,پښتو,,https://ps.wiktionary.org,pswiktionary,ويکيسيند,False
659,ps,پښتو,,https://ps.wikibooks.org,pswikibooks,ويکيتابونه,False
660,ps,پښتو,,https://ps.wikivoyage.org,pswikivoyage,ويکيسفر,False
661,pt,português,,https://pt.wikipedia.org,ptwiki,Wikipédia,False
662,pt,português,,https://pt.wiktionary.org,ptwiktionary,Wikcionário,False
663,pt,português,,https://pt.wikibooks.org,ptwikibooks,Wikilivros,False
664,pt,português,,https://pt.wikinews.org,ptwikinews,Wikinotícias,False
665,pt,português,,https://pt.wikiquote.org,ptwikiquote,Wikiquote,False
666,pt,português,,https://pt.wikisource.org,ptwikisource,Wikisource,False
667,pt,português,,https://pt.wikiversity.org,ptwikiversity,Wikiversidade,False
668,pt,português,,https://pt.wikivoyage.org,ptwikivoyage,Wikivoyage,False
669,pwn,pinayuanan,,https://pwn.wikipedia.org,pwnwiki,Wikipedia,False
670,qu,Runa Simi,,https://qu.wikipedia.org,quwiki,Wikipedia,False
671,qu,Runa Simi,,https://qu.wiktionary.org,quwiktionary,Wiktionary,False
672,qu,Runa Simi,,https://qu.wikibooks.org,quwikibooks,Wikibooks,False
673,qu,Runa Simi,,https://qu.wikiquote.org,quwikiquote,Wikiquote,False
674,rki,ရခိုင်,,https://rki.wikipedia.org,rkiwiki,ဝီကီးပီးဒီးယား,False
675,rm,rumantsch,,https://rm.wikipedia.org,rmwiki,Wikipedia,False
676,rm,rumantsch,,https://rm.wiktionary.org,rmwiktionary,Wiktionary,False
677,rm,rumantsch,,https://rm.wikibooks.org,rmwikibooks,Wikibooks,False
678,rmy,romani čhib,,https://rmy.wikipedia.org,rmywiki,Vikipidiya,False
679,rn,ikirundi,,https://rn.wikipedia.org,rnwiki,Wikipedia,False
680,rn,ikirundi,,https://rn.wiktionary.org,rnwiktionary,Wiktionary,False
681,ro,română,,https://ro.wikipedia.org,rowiki,Wikipedia,False
682,ro,română,,https://ro.wiktionary.org,rowiktionary,Wikționar,False
683,ro,română,,https://ro.wikibooks.org,rowikibooks,Wikimanuale,False
684,ro,română,,https://ro.wikinews.org,rowikinews,Wikiștiri,False
685,ro,română,,https://ro.wikiquote.org,rowikiquote,Wikicitat,False
686,ro,română,,https://ro.wikisource.org,rowikisource,Wikisource,False
687,ro,română,,https://ro.wikivoyage.org,rowikivoyage,Wikivoyage,False
688,roa-tara,tarandíne,,https://roa-tara.wikipedia.org,roa_tarawiki,Wikipedia,False
689,rsk,руски,,https://rsk.wikipedia.org,rskwiki,Википедия,False
690,ru,русский,,https://ru.wikipedia.org,ruwiki,Википедия,False
691,ru,русский,,https://ru.wiktionary.org,ruwiktionary,Викисловарь,False
692,ru,русский,,https://ru.wikibooks.org,ruwikibooks,Викиучебник,False
693,ru,русский,,https://ru.wikinews.org,ruwikinews,Викиновости,False
694,ru,русский,,https://ru.wikiquote.org,ruwikiquote,Викицитатник,False
695,ru,русский,,https://ru.wikisource.org,ruwikisource,Викитека,False
696,ru,русский,,https://ru.wikiversity.org,ruwikiversity,Викиверситет,False
697,ru,русский,,https://ru.wikivoyage.org,ruwikivoyage,Wikivoyage,False
698,rue,русиньскый,,https://rue.wikipedia.org,ruewiki,Вікіпедія,False
699,rup,armãneashti,,https://roa-rup.wikipedia.org,roa_rupwiki,Wikipedia,False
700,rup,armãneashti,,https://roa-rup.wiktionary.org,roa_rupwiktionary,Wiktionary,False
701,rw,Ikinyarwanda,,https://rw.wikipedia.org,rwwiki,Wikipedia,False
702,rw,Ikinyarwanda,,https://rw.wiktionary.org,rwwiktionary,Wiktionary,False
703,sa,संस्कृतम्,,https://sa.wikipedia.org,sawiki,विकिपीडिया,False
704,sa,संस्कृतम्,,https://sa.wiktionary.org,sawiktionary,विकिशब्दकोशः,False
705,sa,संस्कृतम्,,https://sa.wikibooks.org,sawikibooks,विकिपुस्तकानि,False
706,sa,संस्कृतम्,,https://sa.wikiquote.org,sawikiquote,विकिसूक्तिः,False
707,sa,संस्कृतम्,,https://sa.wikisource.org,sawikisource,विकिस्रोतः,False
708,sah,саха тыла,,https://sah.wikipedia.org,sahwiki,Бикипиэдьийэ,False
709,sah,саха тыла,,https://sah.wikiquote.org,sahwikiquote,Биики_Домох,False
710,sah,саха тыла,,https://sah.wikisource.org,sahwikisource,Бикитиэкэ,False
711,sat,ᱥᱟᱱᱛᱟᱲᱤ,,https://sat.wikipedia.org,satwiki,ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ,False
712,sat,ᱥᱟᱱᱛᱟᱲᱤ,,https://sat.wiktionary.org,satwiktionary,ᱣᱤᱠᱤ ᱟᱹᱲᱟᱹ ᱢᱩᱨᱟᱹᱭ,False
713,sc,sardu,,https://sc.wikipedia.org,scwiki,Wikipedia,False
714,sc,sardu,,https://sc.wiktionary.org,scwiktionary,Wiktionary,False
715,scn,sicilianu,,https://scn.wikipedia.org,scnwiki,Wikipedia,False
716,scn,sicilianu,,https://scn.wiktionary.org,scnwiktionary,Wikizziunariu,False
717,sco,Scots,,https://sco.wikipedia.org,scowiki,Wikipedia,False
718,sd,سنڌي,,https://sd.wikipedia.org,sdwiki,وڪيپيڊيا,False
719,sd,سنڌي,,https://sd.wiktionary.org,sdwiktionary,Wiktionary,False
720,sd,سنڌي,,https://sd.wikinews.org,sdwikinews,Wikinews,False
721,se,davvisámegiella,,https://se.wikipedia.org,sewiki,Wikipedia,False
722,se,davvisámegiella,,https://se.wikibooks.org,sewikibooks,Wikibooks,False
723,sg,Sängö,,https://sg.wikipedia.org,sgwiki,Wikipedia,False
724,sg,Sängö,,https://sg.wiktionary.org,sgwiktionary,Wiktionary,False
725,sgs,žemaitėška,,https://bat-smg.wikipedia.org,bat_smgwiki,Wikipedia,False
726,sh,srpskohrvatski / српскохрватски,,https://sh.wikipedia.org,shwiki,Wikipedija,False
727,sh,srpskohrvatski / српскохрватски,,https://sh.wiktionary.org,shwiktionary,Wikirječnik,False
728,shi,Taclḥit,,https://shi.wikipedia.org,shiwiki,Wikipedia,False
729,shn,တႆး,,https://shn.wikipedia.org,shnwiki,ဝီႇၶီႇၽီးတီးယႃး,False
730,shn,တႆး,,https://shn.wiktionary.org,shnwiktionary,ဝိၵ်ႇသျိၼ်ႇၼရီႇ,False
731,shn,တႆး,,https://shn.wikibooks.org,shnwikibooks,ဝီႇၶီႇပပ်ႉ,False
732,shn,တႆး,,https://shn.wikinews.org,shnwikinews,ဝီႇၶီႇၶၢဝ်ႇ,False
733,shn,တႆး,,https://shn.wikivoyage.org,shnwikivoyage,ဝီႇၶီႇဝွႆးဢဵတ်ႇꩡ်,False
734,shy,tacawit,,https://shy.wiktionary.org,shywiktionary,Wikasegzawal,False
735,si,සිංහල,,https://si.wikipedia.org,siwiki,විකිපීඩියා,False
736,si,සිංහල,,https://si.wiktionary.org,siwiktionary,Wiktionary,False
737,si,සිංහල,,https://si.wikibooks.org,siwikibooks,Wikibooks,False
738,simple,Simple English,,https://simple.wikipedia.org,simplewiki,Wikipedia,False
739,simple,Simple English,,https://simple.wiktionary.org,simplewiktionary,Wiktionary,False
740,simple,Simple English,,https://simple.wikibooks.org,simplewikibooks,Wikibooks,False
741,simple,Simple English,,https://simple.wikiquote.org,simplewikiquote,Wikiquote,False
742,sk,slovenčina,,https://sk.wikipedia.org,skwiki,Wikipédia,False
743,sk,slovenčina,,https://sk.wiktionary.org,skwiktionary,Wikislovník,False
744,sk,slovenčina,,https://sk.wikibooks.org,skwikibooks,Wikiknihy,False
745,sk,slovenčina,,https://sk.wikiquote.org,skwikiquote,Wikicitáty,False
746,sk,slovenčina,,https://sk.wikisource.org,skwikisource,Wikizdroje,False
747,skr,سرائیکی,,https://skr.wikipedia.org,skrwiki,وکیپیڈیا,False
748,skr,سرائیکی,,https://skr.wiktionary.org,skrwiktionary,وکشنری,False
749,sl,slovenščina,,https://sl.wikipedia.org,slwiki,Wikipedija,False
750,sl,slovenščina,,https://sl.wiktionary.org,slwiktionary,Wikislovar,False
751,sl,slovenščina,,https://sl.wikibooks.org,slwikibooks,Wikiknjige,False
752,sl,slovenščina,,https://sl.wikiquote.org,slwikiquote,Wikinavedek,False
753,sl,slovenščina,,https://sl.wikisource.org,slwikisource,Wikivir,False
754,sl,slovenščina,,https://sl.wikiversity.org,slwikiversity,Wikiverza,False
755,sm,Gagana Samoa,,https://sm.wikipedia.org,smwiki,Wikipedia,False
756,sm,Gagana Samoa,,https://sm.wiktionary.org,smwiktionary,Wiktionary,False
757,smn,anarâškielâ,,https://smn.wikipedia.org,smnwiki,Wikipedia,False
758,sn,chiShona,,https://sn.wikipedia.org,snwiki,Wikipedia,False
759,sn,chiShona,,https://sn.wiktionary.org,snwiktionary,Wiktionary,False
760,so,Soomaaliga,,https://so.wikipedia.org,sowiki,Wikipedia,False
761,so,Soomaaliga,,https://so.wiktionary.org,sowiktionary,Wiktionary,False
762,sq,shqip,,https://sq.wikipedia.org,sqwiki,Wikipedia,False
763,sq,shqip,,https://sq.wiktionary.org,sqwiktionary,Wiktionary,False
764,sq,shqip,,https://sq.wikibooks.org,sqwikibooks,Wikibooks,False
765,sq,shqip,,https://sq.wikinews.org,sqwikinews,Wikilajme,False
766,sq,shqip,,https://sq.wikiquote.org,sqwikiquote,Wikiquote,False
767,sr,српски / srpski,,https://sr.wikipedia.org,srwiki,Википедија,False
768,sr,српски / srpski,,https://sr.wiktionary.org,srwiktionary,Викиречник,False
769,sr,српски / srpski,,https://sr.wikibooks.org,srwikibooks,Викикњиге,False
770,sr,српски / srpski,,https://sr.wikinews.org,srwikinews,Викиновости,False
771,sr,српски / srpski,,https://sr.wikiquote.org,srwikiquote,Викицитат,False
772,sr,српски / srpski,,https://sr.wikisource.org,srwikisource,Викизворник,False
773,srn,Sranantongo,,https://srn.wikipedia.org,srnwiki,Wikipedia,False
774,ss,SiSwati,,https://ss.wikipedia.org,sswiki,Wikipedia,False
775,ss,SiSwati,,https://ss.wiktionary.org,sswiktionary,Wiktionary,False
776,st,Sesotho,,https://st.wikipedia.org,stwiki,Wikipedia,False
777,st,Sesotho,,https://st.wiktionary.org,stwiktionary,Wiktionary,False
778,stq,Seeltersk,,https://stq.wikipedia.org,stqwiki,Wikipedia,False
779,su,Sunda,,https://su.wikipedia.org,suwiki,Wikipedia,False
780,su,Sunda,,https://su.wiktionary.org,suwiktionary,Wiktionary,False
781,su,Sunda,,https://su.wikibooks.org,suwikibooks,Wikibooks,False
782,su,Sunda,,https://su.wikiquote.org,suwikiquote,Wikiquote,False
783,su,Sunda,,https://su.wikisource.org,suwikisource,Wikipabukon,False
784,sv,svenska,,https://sv.wikipedia.org,svwiki,Wikipedia,False
785,sv,svenska,,https://sv.wiktionary.org,svwiktionary,Wiktionary,False
786,sv,svenska,,https://sv.wikibooks.org,svwikibooks,Wikibooks,False
787,sv,svenska,,https://sv.wikinews.org,svwikinews,Wikinews,False
788,sv,svenska,,https://sv.wikiquote.org,svwikiquote,Wikiquote,False
789,sv,svenska,,https://sv.wikisource.org,svwikisource,Wikisource,False
790,sv,svenska,,https://sv.wikiversity.org,svwikiversity,Wikiversity,False
791,sv,svenska,,https://sv.wikivoyage.org,svwikivoyage,Wikivoyage,False
792,sw,Kiswahili,,https://sw.wikipedia.org,swwiki,Wikipedia,False
793,sw,Kiswahili,,https://sw.wiktionary.org,swwiktionary,Wiktionary,False
794,sw,Kiswahili,,https://sw.wikibooks.org,swwikibooks,Wikibooks,False
795,syl,ꠍꠤꠟꠐꠤ,,https://syl.wikipedia.org,sylwiki,ꠃꠁꠇꠤꠙꠤꠒꠤꠀ,False
796,szl,ślůnski,,https://szl.wikipedia.org,szlwiki,Wikipedia,False
797,szy,Sakizaya,,https://szy.wikipedia.org,szywiki,Wikipitiya,False
798,ta,தமிழ்,,https://ta.wikipedia.org,tawiki,விக்கிப்பீடியா,False
799,ta,தமிழ்,,https://ta.wiktionary.org,tawiktionary,விக்சனரி,False
800,ta,தமிழ்,,https://ta.wikibooks.org,tawikibooks,விக்கிநூல்கள்,False
801,ta,தமிழ்,,https://ta.wikinews.org,tawikinews,விக்கிசெய்தி,False
802,ta,தமிழ்,,https://ta.wikiquote.org,tawikiquote,விக்கிமேற்கோள்,False
803,ta,தமிழ்,,https://ta.wikisource.org,tawikisource,விக்கிமூலம்,False
804,tay,Tayal,,https://tay.wikipedia.org,taywiki,Wikipidia,False
805,tcy,ತುಳು,,https://tcy.wikipedia.org,tcywiki,ವಿಕಿಪೀಡಿಯ,False
806,tcy,ತುಳು,,https://tcy.wiktionary.org,tcywiktionary,ವಿಕ್ಷನರಿ,False
807,tcy,ತುಳು,,https://tcy.wikisource.org,tcywikisource,ವಿಕಿಸೋರ್ಸ್,False
808,tdd,ᥖᥭᥰ ᥖᥬᥲ ᥑᥨᥒᥰ,,https://tdd.wikipedia.org,tddwiki,ᥝᥤᥱ ᥑᥤᥱ ᥚᥤᥱ ᥖᥤᥱ ᥕᥣᥱ,False
809,te,తెలుగు,,https://te.wikipedia.org,tewiki,వికీపీడియా,False
810,te,తెలుగు,,https://te.wiktionary.org,tewiktionary,విక్షనరీ,False
811,te,తెలుగు,,https://te.wikibooks.org,tewikibooks,Wikibooks,False
812,te,తెలుగు,,https://te.wikiquote.org,tewikiquote,వికీవ్యాఖ్య,False
813,te,తెలుగు,,https://te.wikisource.org,tewikisource,వికీసోర్స్,False
814,tet,tetun,,https://tet.wikipedia.org,tetwiki,Wikipedia,False
815,tg,тоҷикӣ,,https://tg.wikipedia.org,tgwiki,Википедиа,False
816,tg,тоҷикӣ,,https://tg.wiktionary.org,tgwiktionary,Wiktionary,False
817,tg,тоҷикӣ,,https://tg.wikibooks.org,tgwikibooks,Wikibooks,False
818,th,ไทย,,https://th.wikipedia.org,thwiki,วิกิพีเดีย,False
819,th,ไทย,,https://th.wiktionary.org,thwiktionary,Wiktionary,False
820,th,ไทย,,https://th.wikibooks.org,thwikibooks,วิกิตำรา,False
821,th,ไทย,,https://th.wikinews.org,thwikinews,Wikinews,False
822,th,ไทย,,https://th.wikiquote.org,thwikiquote,วิกิคำคม,False
823,th,ไทย,,https://th.wikisource.org,thwikisource,วิกิซอร์ซ,False
824,ti,ትግርኛ,,https://ti.wikipedia.org,tiwiki,ዊኪፔዲያ,False
825,ti,ትግርኛ,,https://ti.wiktionary.org,tiwiktionary,ዊኪ-መዝገበ-ቃላት,False
826,tig,ትግሬ,,https://tig.wikipedia.org,tigwiki,ዊኪፒድያ,False
827,tk,Türkmençe,,https://tk.wikipedia.org,tkwiki,Wikipediýa,False
828,tk,Türkmençe,,https://tk.wiktionary.org,tkwiktionary,Wikisözlük,False
829,tk,Türkmençe,,https://tk.wikibooks.org,tkwikibooks,Wikibooks,False
830,tk,Türkmençe,,https://tk.wikiquote.org,tkwikiquote,Wikiquote,False
831,tl,Tagalog,,https://tl.wikipedia.org,tlwiki,Wikipedia,False
832,tl,Tagalog,,https://tl.wiktionary.org,tlwiktionary,Wiksiyonaryo,False
833,tl,Tagalog,,https://tl.wikibooks.org,tlwikibooks,Wikibooks,False
834,tl,Tagalog,,https://tl.wikiquote.org,tlwikiquote,Wikiquote,False
835,tl,Tagalog,,https://tl.wikisource.org,tlwikisource,Wikisource,False
836,tly,tolışi,,https://tly.wikipedia.org,tlywiki,Vikipedija,False
837,tn,Setswana,,https://tn.wikipedia.org,tnwiki,Wikipedia,False
838,tn,Setswana,,https://tn.wiktionary.org,tnwiktionary,Wiktionary,False
839,to,lea faka-Tonga,,https://to.wikipedia.org,towiki,Wikipedia,False
840,to,lea faka-Tonga,,https://to.wiktionary.org,towiktionary,Wiktionary,False
841,tok,toki pona,,https://tok.wikipedia.org,tokwiki,lipu Wikipesija,False
842,tpi,Tok Pisin,,https://tpi.wikipedia.org,tpiwiki,Wikipedia,False
843,tpi,Tok Pisin,,https://tpi.wiktionary.org,tpiwiktionary,Wiktionary,False
844,tr,Türkçe,,https://tr.wikipedia.org,trwiki,Vikipedi,False
845,tr,Türkçe,,https://tr.wiktionary.org,trwiktionary,Vikisözlük,False
846,tr,Türkçe,,https://tr.wikibooks.org,trwikibooks,Vikikitap,False
847,tr,Türkçe,,https://tr.wikinews.org,trwikinews,Vikihaber,False
848,tr,Türkçe,,https://tr.wikiquote.org,trwikiquote,Vikisöz,False
849,tr,Türkçe,,https://tr.wikisource.org,trwikisource,Vikikaynak,False
850,tr,Türkçe,,https://tr.wikivoyage.org,trwikivoyage,Vikigezgin,False
851,trv,Seediq,,https://trv.wikipedia.org,trvwiki,Wikipidiya,False
852,ts,Xitsonga,,https://ts.wikipedia.org,tswiki,Wikipedia,False
853,ts,Xitsonga,,https://ts.wiktionary.org,tswiktionary,Wiktionary,False
854,tt,татарча / tatarça,,https://tt.wikipedia.org,ttwiki,Wikipedia,False
855,tt,татарча / tatarça,,https://tt.wiktionary.org,ttwiktionary,Wiktionary,False
856,tt,татарча / tatarça,,https://tt.wikibooks.org,ttwikibooks,Wikibooks,False
857,tt,татарча / tatarça,,https://tt.wikiquote.org,ttwikiquote,Wikiquote,False
858,tum,chiTumbuka,,https://tum.wikipedia.org,tumwiki,Wikipedia,False
859,tw,Twi,,https://tw.wikipedia.org,twwiki,Wikipedia,False
860,tw,Twi,,https://tw.wiktionary.org,twwiktionary,Wiktionary,False
861,ty,reo tahiti,,https://ty.wikipedia.org,tywiki,Wikipedia,False
862,tyv,тыва дыл,,https://tyv.wikipedia.org,tyvwiki,Википедия,False
863,udm,удмурт,,https://udm.wikipedia.org,udmwiki,Википедия,False
864,ug,ئۇيغۇرچە / Uyghurche,,https://ug.wikipedia.org,ugwiki,Wikipedia,False
865,ug,ئۇيغۇرچە / Uyghurche,,https://ug.wiktionary.org,ugwiktionary,Wiktionary,False
866,ug,ئۇيغۇرچە / Uyghurche,,https://ug.wikibooks.org,ugwikibooks,Wikibooks,False
867,ug,ئۇيغۇرچە / Uyghurche,,https://ug.wikiquote.org,ugwikiquote,Wikiquote,False
868,uk,українська,,https://uk.wikipedia.org,ukwiki,Вікіпедія,False
869,uk,українська,,https://uk.wiktionary.org,ukwiktionary,Вікісловник,False
870,uk,українська,,https://uk.wikibooks.org,ukwikibooks,Вікіпідручник,False
871,uk,українська,,https://uk.wikinews.org,ukwikinews,Вікіновини,False
872,uk,українська,,https://uk.wikiquote.org,ukwikiquote,Вікіцитати,False
873,uk,українська,,https://uk.wikisource.org,ukwikisource,Вікіджерела,False
874,uk,українська,,https://uk.wikivoyage.org,ukwikivoyage,Вікімандри,False
875,ur,اردو,,https://ur.wikipedia.org,urwiki,ویکیپیڈیا,False
876,ur,اردو,,https://ur.wiktionary.org,urwiktionary,ویکی لغت,False
877,ur,اردو,,https://ur.wikibooks.org,urwikibooks,ویکی کتب,False
878,ur,اردو,,https://ur.wikiquote.org,urwikiquote,ویکی اقتباس,False
879,uz,oʻzbekcha / ўзбекча,,https://uz.wikipedia.org,uzwiki,Vikipediya,False
880,uz,oʻzbekcha / ўзбекча,,https://uz.wiktionary.org,uzwiktionary,Vikilugʻat,False
881,uz,oʻzbekcha / ўзбекча,,https://uz.wikibooks.org,uzwikibooks,Vikikitob,False
882,uz,oʻzbekcha / ўзбекча,,https://uz.wikiquote.org,uzwikiquote,Vikiiqtibos,False
883,ve,Tshivenda,,https://ve.wikipedia.org,vewiki,Wikipedia,False
884,vec,vèneto,,https://vec.wikipedia.org,vecwiki,Wikipedia,False
885,vec,vèneto,,https://vec.wiktionary.org,vecwiktionary,Wikisionario,False
886,vec,vèneto,,https://vec.wikisource.org,vecwikisource,Wikisource,False
887,vep,vepsän kel’,,https://vep.wikipedia.org,vepwiki,Vikipedii,False
888,vi,Tiếng Việt,,https://vi.wikipedia.org,viwiki,Wikipedia,False
889,vi,Tiếng Việt,,https://vi.wiktionary.org,viwiktionary,Wiktionary,False
890,vi,Tiếng Việt,,https://vi.wikibooks.org,viwikibooks,Wikibooks,False
891,vi,Tiếng Việt,,https://vi.wikiquote.org,viwikiquote,Wikiquote,False
892,vi,Tiếng Việt,,https://vi.wikisource.org,viwikisource,Wikisource,False
893,vi,Tiếng Việt,,https://vi.wikivoyage.org,viwikivoyage,Wikivoyage,False
894,vls,West-Vlams,,https://vls.wikipedia.org,vlswiki,Wikipedia,False
895,vo,Volapük,,https://vo.wikipedia.org,vowiki,Vükiped,False
896,vo,Volapük,,https://vo.wiktionary.org,vowiktionary,Vükivödabuk,False
897,vo,Volapük,,https://vo.wikibooks.org,vowikibooks,Vükibuks,False
898,vo,Volapük,,https://vo.wikiquote.org,vowikiquote,Wikiquote,False
899,vro,võro,,https://fiu-vro.wikipedia.org,fiu_vrowiki,Wikipedia,False
900,wa,walon,,https://wa.wikipedia.org,wawiki,Wikipedia,False
901,wa,walon,,https://wa.wiktionary.org,wawiktionary,Wiccionaire,False
902,wa,walon,,https://wa.wikibooks.org,wawikibooks,Wikibooks,False
903,wa,walon,,https://wa.wikisource.org,wawikisource,Wikisource,False
904,war,Winaray,,https://war.wikipedia.org,warwiki,Wikipedia,False
905,wo,Wolof,,https://wo.wikipedia.org,wowiki,Wikipedia,False
906,wo,Wolof,,https://wo.wiktionary.org,wowiktionary,Wiktionary,False
907,wo,Wolof,,https://wo.wikiquote.org,wowikiquote,Wikiquote,False
908,wuu,吴语,,https://wuu.wikipedia.org,wuuwiki,维基百科,False
909,xal,хальмг,,https://xal.wikipedia.org,xalwiki,Wikipedia,False
910,xh,isiXhosa,,https://xh.wikipedia.org,xhwiki,Wikipedia,False
911,xh,isiXhosa,,https://xh.wiktionary.org,xhwiktionary,Wiktionary,False
912,xh,isiXhosa,,https://xh.wikibooks.org,xhwikibooks,Wikibooks,False
913,xmf,მარგალური,,https://xmf.wikipedia.org,xmfwiki,ვიკიპედია,False
914,yi,ייִדיש,,https://yi.wikipedia.org,yiwiki,װיקיפּעדיע,False
915,yi,ייִדיש,,https://yi.wiktionary.org,yiwiktionary,װיקיװערטערבוך,False
916,yi,ייִדיש,,https://yi.wikisource.org,yiwikisource,װיקיביבליאָטעק,False
917,yo,Yorùbá,,https://yo.wikipedia.org,yowiki,Wikipedia,False
918,yo,Yorùbá,,https://yo.wiktionary.org,yowiktionary,Wiktionary,False
919,yo,Yorùbá,,https://yo.wikibooks.org,yowikibooks,Wikibooks,False
920,yue,粵語,,https://zh-yue.wikipedia.org,zh_yuewiki,維基百科,False
921,yue,粵語,,https://yue.wiktionary.org,yuewiktionary,維基辭典,False
922,za,Vahcuengh,,https://za.wikipedia.org,zawiki,Wikipedia,False
923,za,Vahcuengh,,https://za.wiktionary.org,zawiktionary,Wiktionary,False
924,za,Vahcuengh,,https://za.wikibooks.org,zawikibooks,Wikibooks,False
925,za,Vahcuengh,,https://za.wikiquote.org,zawikiquote,Wikiquote,False
926,zea,Zeêuws,,https://zea.wikipedia.org,zeawiki,Wikipedia,False
927,zgh,ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ,,https://zgh.wikipedia.org,zghwiki,ⵡⵉⴽⵉⴱⵉⴷⵢⴰ,False
928,zgh,ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ,,https://zgh.wiktionary.org,zghwiktionary,ⵡⵉⴽⵉⵎⴰⵡⴰⵍ,False
929,zh,中文,,https://zh.wikipedia.org,zhwiki,Wikipedia,False
930,zh,中文,,https://zh.wiktionary.org,zhwiktionary,Wiktionary,False
931,zh,中文,,https://zh.wikibooks.org,zhwikibooks,Wikibooks,False
932,zh,中文,,https://zh.wikinews.org,zhwikinews,Wikinews,False
933,zh,中文,,https://zh.wikiquote.org,zhwikiquote,Wikiquote,False
934,zh,中文,,https://zh.wikisource.org,zhwikisource,Wikisource,False
935,zh,中文,,https://zh.wikiversity.org,zhwikiversity,維基學院,False
936,zh,中文,,https://zh.wikivoyage.org,zhwikivoyage,维基导游,False
937,zu,isiZulu,,https://zu.wikipedia.org,zuwiki,Wikipedia,False
938,zu,isiZulu,,https://zu.wiktionary.org,zuwiktionary,Wiktionary,False
939,zu,isiZulu,,https://zu.wikibooks.org,zuwikibooks,Wikibooks,False
940,special,special,,https://advisors.wikimedia.org,advisorswiki,Advisors,False
941,special,special,,https://advisory.wikimedia.org,advisorywiki,Advisory Board,False
942,special,special,,https://ae.wikimedia.org,aewikimedia,Wikimedia United Arab Emirates,False
943,special,special,,https://am.wikimedia.org,amwikimedia,Վիքիմեդիա Հայաստան,False
944,special,special,,https://api.wikimedia.org,apiportalwiki,API Portal,False
945,special,special,,https://ar.wikimedia.org,arwikimedia,Wikimedia Argentina,False
946,special,special,,https://arbcom-cs.wikipedia.org,arbcom_cswiki,Arbitrážní výbor,False
947,special,special,,https://arbcom-de.wikipedia.org,arbcom_dewiki,Arbitration Committee,False
948,special,special,,https://arbcom-en.wikipedia.org,arbcom_enwiki,Arbitration Committee,False
949,special,special,,https://arbcom-fi.wikipedia.org,arbcom_fiwiki,Arbitration Committee,False
950,special,special,,https://wikipedia-it-arbcom.wikimedia.org,arbcom_itwiki,Wikipedia,False
951,special,special,,https://arbcom-nl.wikipedia.org,arbcom_nlwiki,Arbitration Committee,False
952,special,special,,https://wikipedia-pl-arbcom.wikimedia.org,arbcom_plwiki,Komitet Arbitrażowy,False
953,special,special,,https://arbcom-ru.wikipedia.org,arbcom_ruwiki,Арбитражный комитет русской Википедии,False
954,special,special,,https://wikipedia-zh-arbcom.wikimedia.org,arbcom_zhwiki,中文维基百科仲裁委员会,False
955,special,special,,https://auditcom.wikimedia.org,auditcomwiki,Audit Committee,False
956,special,special,,https://az.wikimedia.org,azwikimedia,Azərbaycan vikimediaçıları istifadəçi qrupu,False
957,special,special,,https://bd.wikimedia.org,bdwikimedia,উইকিমিডিয়া বাংলাদেশ,False
958,special,special,,https://be.wikimedia.org,bewikimedia,Wikimedia Belgium,False
959,special,special,,https://beta.wikiversity.org,betawikiversity,Wikiversity,False
960,special,special,,https://board.wikimedia.org,boardwiki,Board,False
961,special,special,,https://boardgovcom.wikimedia.org,boardgovcomwiki,Board Governance Committee,False
962,special,special,,https://br.wikimedia.org,brwikimedia,Wikimedia Brasil,False
963,special,special,,https://ca.wikimedia.org,cawikimedia,Wikimedia Canada,False
964,special,special,,https://chair.wikimedia.org,chairwiki,Wikimedia Board Chair,False
965,special,special,,https://affcom.wikimedia.org,chapcomwiki,Affcom,False
966,special,special,,https://checkuser.wikimedia.org,checkuserwiki,CheckUser Wiki,False
967,special,special,,https://cn.wikimedia.org,cnwikimedia,中国维基媒体用户组,False
968,special,special,,https://co.wikimedia.org,cowikimedia,Wikimedia Colombia,False
969,special,special,,https://collab.wikimedia.org,collabwiki,Collab,False
970,special,special,,https://commons.wikimedia.org,commonswiki,Wikimedia Commons,False
971,special,special,,https://dk.wikimedia.org,dkwikimedia,Wikimedia Danmark,False
972,special,special,,https://donate.wikimedia.org,donatewiki,Donate,False
973,special,special,,https://ec.wikimedia.org,ecwikimedia,Wikimedistas de Ecuador,False
974,special,special,,https://electcom.wikimedia.org,electcomwiki,Wikipedia,False
975,special,special,,https://ee.wikimedia.org,etwikimedia,Wikimedia Eesti,False
976,special,special,,https://exec.wikimedia.org,execwiki,Wikimedia Executive,False
977,special,special,,https://fdc.wikimedia.org,fdcwiki,Wikimedia FDC,False
978,special,special,,https://fi.wikimedia.org,fiwikimedia,Wikimedia Suomi,False
979,special,special,,https://foundation.wikimedia.org,foundationwiki,Wikimedia Foundation Governance Wiki,False
980,special,special,,https://ge.wikimedia.org,gewikimedia,ვიკიმედია საქართველო,False
981,special,special,,https://gr.wikimedia.org,grwikimedia,Wikimedia User Group Greece,False
982,special,special,,https://grants.wikimedia.org,grantswiki,Wikimedia Foundation Grants Discussion,False
